PRD_SRL_NO,PRD_CD,from_eq,from_process,from_name,to_eq,to_process,to_name,from_end_time,to_start_time,waiting_sec,negative_wait_flag
PRD2000-260305005-0002,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-05 18:05:35.768,2026-03-05 18:06:10.931,35.163,False
PRD2000-260305005-0002,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-05 18:06:50.460,2026-03-05 18:07:41.267,50.807,False
PRD2000-260305005-0002,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-05 18:08:16.209,2026-03-05 18:08:36.323,20.114,False
PRD2000-260305005-0002,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-05 18:17:36.640,2026-03-05 18:18:12.946,36.306,False
PRD2000-260305005-0002,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-05 18:19:13.156,2026-03-05 21:44:48.206,12335.05,False
PRD2000-260306004-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-06 11:23:46.666,2026-03-06 11:24:14.486,27.82,False
PRD2000-260306004-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-06 11:25:35.750,2026-03-06 11:25:48.753,13.003,False
PRD2000-260306004-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-06 11:26:20.613,2026-03-06 11:26:42.887,22.274,False
PRD2000-260306004-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-06 11:26:45.227,2026-03-06 11:27:14.199,28.972,False
PRD2000-260306004-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-06 11:33:20.495,2026-03-06 11:33:42.451,21.956,False
PRD2000-260306004-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-06 11:36:34.389,2026-03-06 11:37:01.676,27.287,False
PRD2000-260306004-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-06 11:39:46.809,2026-03-06 11:40:11.740,24.931,False
PRD2000-260306004-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-06 11:42:53.576,2026-03-06 11:43:27.998,34.422,False
PRD2000-260306004-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-06 11:44:18.482,2026-03-06 11:44:45.747,27.265,False
PRD2000-260306004-0001,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-06 11:46:14.424,2026-03-06 11:46:34.147,19.723,False
PRD2000-260306004-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-06 11:48:40.775,2026-03-06 11:49:18.172,37.397,False
PRD2000-260306004-0001,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-06 11:50:15.874,2026-03-06 17:12:38.132,19342.258,False
PRD2000-260311001-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 19:06:16.513,2026-03-11 19:07:26.813,70.3,False
PRD2000-260311001-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 19:15:07.992,2026-03-11 19:15:21.426,13.434,False
PRD2000-260311001-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 19:16:54.183,2026-03-11 19:17:19.948,25.765,False
PRD2000-260311002-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 09:17:25.242,2026-03-11 09:26:07.536,522.294,False
PRD2000-260311002-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 09:28:25.257,2026-03-11 09:28:37.614,12.357,False
PRD2000-260311002-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 09:30:08.280,2026-03-11 09:30:30.440,22.16,False
PRD2000-260311002-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 09:30:33.529,2026-03-11 09:32:11.427,97.898,False
PRD2000-260311002-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 09:44:23.723,2026-03-11 09:44:50.878,27.155,False
PRD2000-260311002-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 09:50:17.754,2026-03-11 09:50:53.200,35.446,False
PRD2000-260311002-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 09:52:56.778,2026-03-11 09:54:16.455,79.677,False
PRD2000-260311002-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 09:58:49.047,2026-03-11 09:59:23.690,34.643,False
PRD2000-260311002-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 10:00:27.791,2026-03-11 10:01:18.702,50.911,False
PRD2000-260311002-0001,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 10:02:02.890,2026-03-11 10:02:22.611,19.721,False
PRD2000-260311002-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 10:04:21.913,2026-03-11 10:04:56.344,34.431,False
PRD2000-260311002-0001,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 10:06:01.214,2026-03-11 10:38:30.474,1949.26,False
PRD2000-260311007-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 09:58:18.998,2026-03-11 10:01:03.262,164.264,False
PRD2000-260311007-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 10:06:20.154,2026-03-11 10:06:32.836,12.682,False
PRD2000-260311007-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 10:07:27.599,2026-03-11 10:07:49.641,22.042,False
PRD2000-260311007-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 10:07:51.998,2026-03-11 10:09:50.640,118.642,False
PRD2000-260311007-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 10:20:32.971,2026-03-11 10:23:38.466,185.495,False
PRD2000-260311007-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 10:26:39.197,2026-03-11 10:27:12.134,32.937,False
PRD2000-260311007-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 10:29:15.042,2026-03-11 10:29:43.283,28.241,False
PRD2000-260311007-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 10:35:37.277,2026-03-11 11:14:16.110,2318.833,False
PRD2000-260311007-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 11:14:55.753,2026-03-11 11:15:46.715,50.962,False
PRD2000-260311007-0001,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 11:16:30.851,2026-03-11 11:16:51.614,20.763,False
PRD2000-260311007-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 11:47:01.128,2026-03-11 11:47:39.184,38.056,False
PRD2000-260311007-0001,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 11:48:35.669,2026-03-11 12:53:35.629,3899.96,False
PRD2000-260311009-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 10:33:07.723,2026-03-11 10:34:05.900,58.177,False
PRD2000-260311009-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 10:36:07.214,2026-03-11 10:36:20.096,12.882,False
PRD2000-260311009-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 10:37:08.458,2026-03-11 10:37:32.731,24.273,False
PRD2000-260311009-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 10:37:34.960,2026-03-11 10:38:21.196,46.236,False
PRD2000-260311009-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 10:48:33.613,2026-03-11 10:48:56.203,22.59,False
PRD2000-260311009-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 10:51:57.072,2026-03-11 10:52:29.252,32.18,False
PRD2000-260311009-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 10:57:56.463,2026-03-11 10:58:25.343,28.88,False
PRD2000-260311009-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 11:01:52.593,2026-03-11 11:06:28.106,275.513,False
PRD2000-260311009-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 11:07:32.709,2026-03-11 11:07:59.645,26.936,False
PRD2000-260311009-0001,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 11:10:21.199,2026-03-11 11:10:41.147,19.948,False
PRD2000-260311009-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 11:14:04.513,2026-03-11 11:16:29.677,145.164,False
PRD2000-260311009-0001,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 11:17:26.125,2026-03-11 11:19:33.356,127.231,False
PRD2000-260311009-0002,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 10:34:09.098,2026-03-11 10:34:17.729,8.631,False
PRD2000-260311009-0002,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 10:35:44.294,2026-03-11 10:35:50.570,6.276,False
PRD2000-260311009-0002,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 10:36:45.973,2026-03-11 10:37:08.777,22.804,False
PRD2000-260311009-0002,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 10:37:11.011,2026-03-11 10:37:41.572,30.561,False
PRD2000-260311009-0002,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 10:44:43.414,2026-03-11 10:45:05.358,21.944,False
PRD2000-260311009-0002,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 10:50:54.393,2026-03-11 10:51:26.559,32.166,False
PRD2000-260311009-0002,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 10:53:48.767,2026-03-11 10:54:18.636,29.869,False
PRD2000-260311009-0002,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 11:00:49.297,2026-03-11 11:01:32.561,43.264,False
PRD2000-260311009-0002,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 11:02:37.034,2026-03-11 11:03:28.358,51.324,False
PRD2000-260311009-0002,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 11:04:12.477,2026-03-11 11:04:33.572,21.095,False
PRD2000-260311009-0002,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 11:07:12.131,2026-03-11 11:11:20.443,248.312,False
PRD2000-260311013-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 10:59:36.639,2026-03-11 10:59:45.170,8.531,False
PRD2000-260311013-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 11:01:09.952,2026-03-11 11:01:16.038,6.086,False
PRD2000-260311013-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 11:06:42.077,2026-03-11 11:07:04.887,22.81,False
PRD2000-260311013-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 11:07:07.011,2026-03-11 11:07:35.273,28.262,False
PRD2000-260311013-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 11:49:29.135,2026-03-11 11:51:11.236,102.101,False
PRD2000-260311013-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 11:54:12.031,2026-03-11 11:54:44.012,31.981,False
PRD2000-260311013-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 11:56:44.109,2026-03-11 11:57:12.981,28.872,False
PRD2000-260311016-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 13:44:46.925,2026-03-11 13:44:55.341,8.416,False
PRD2000-260311016-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 13:46:22.390,2026-03-11 13:46:28.568,6.178,False
PRD2000-260311016-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 13:47:35.376,2026-03-11 13:47:58.413,23.037,False
PRD2000-260311016-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 13:48:00.636,2026-03-11 13:48:29.519,28.883,False
PRD2000-260311016-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 13:55:30.774,2026-03-11 13:55:52.197,21.423,False
PRD2000-260311016-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 14:02:27.345,2026-03-11 14:03:00.662,33.317,False
PRD2000-260311016-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 14:09:02.123,2026-03-11 14:09:30.158,28.035,False
PRD2000-260311016-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 14:12:06.925,2026-03-11 14:12:40.072,33.147,False
PRD2000-260311016-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 14:13:19.724,2026-03-11 14:14:10.587,50.863,False
PRD2000-260311016-0001,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 14:14:54.883,2026-03-11 14:15:15.340,20.457,False
PRD2000-260311016-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 14:24:52.344,2026-03-11 14:25:28.869,36.525,False
PRD2000-260311016-0001,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 14:26:31.590,2026-03-11 14:29:46.697,195.107,False
PRD2000-260311019-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 15:10:50.296,2026-03-11 15:11:52.095,61.799,False
PRD2000-260311019-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 15:13:53.882,2026-03-11 15:14:06.670,12.788,False
PRD2000-260311019-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 15:15:28.495,2026-03-11 15:15:50.004,21.509,False
PRD2000-260311019-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 15:15:52.142,2026-03-11 15:16:39.568,47.426,False
PRD2000-260311019-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 15:28:08.247,2026-03-11 15:28:31.154,22.907,False
PRD2000-260311019-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 15:31:42.006,2026-03-11 15:32:48.172,66.166,False
PRD2000-260311019-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 15:34:51.299,2026-03-11 15:35:18.664,27.365,False
PRD2000-260311019-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 15:39:38.344,2026-03-11 15:44:21.149,282.805,False
PRD2000-260311019-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 15:45:25.078,2026-03-11 15:45:52.052,26.974,False
PRD2000-260311019-0002,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 15:11:55.180,2026-03-11 15:12:03.572,8.392,False
PRD2000-260311019-0002,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 15:13:30.212,2026-03-11 15:13:37.159,6.947,False
PRD2000-260311019-0002,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 15:15:06.017,2026-03-11 15:15:28.708,22.691,False
PRD2000-260311019-0002,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 15:15:30.948,2026-03-11 15:15:59.598,28.65,False
PRD2000-260311019-0002,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 15:23:37.622,2026-03-11 15:23:59.451,21.829,False
PRD2000-260311019-0002,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 15:30:39.541,2026-03-11 15:31:11.619,32.078,False
PRD2000-260311019-0002,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 15:34:10.240,2026-03-11 15:34:39.037,28.797,False
PRD2000-260311019-0002,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 15:38:57.277,2026-03-11 15:39:29.708,32.431,False
PRD2000-260311019-0002,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 15:40:09.339,2026-03-11 15:40:59.390,50.051,False
PRD2000-260311019-0002,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 15:41:43.724,2026-03-11 15:42:03.337,19.613,False
PRD2000-260311019-0002,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 15:45:05.050,2026-03-11 15:45:41.368,36.318,False
PRD2000-260311019-0002,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 15:46:37.930,2026-03-11 17:10:27.984,5030.054,False
PRD2000-260311019-0002,PRD2000,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-11 17:12:45.365,2026-03-11 17:13:38.335,52.97,False
PRD2000-260311021-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 15:16:19.955,2026-03-11 15:20:06.539,226.584,False
PRD2000-260311021-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 15:22:09.764,2026-03-11 15:22:23.417,13.653,False
PRD2000-260311021-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 15:26:08.783,2026-03-11 15:26:32.627,23.844,False
PRD2000-260311021-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 15:26:34.763,2026-03-11 15:35:14.832,520.069,False
PRD2000-260311021-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 15:48:58.865,2026-03-11 15:49:20.735,21.87,False
PRD2000-260311021-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 15:54:26.781,2026-03-11 15:54:58.612,31.831,False
PRD2000-260311021-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 15:58:39.159,2026-03-11 15:59:08.560,29.401,False
PRD2000-260311024-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 16:14:44.638,2026-03-11 16:17:38.409,173.771,False
PRD2000-260311024-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 16:19:46.565,2026-03-11 16:19:59.993,13.428,False
PRD2000-260311024-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 16:20:25.595,2026-03-11 16:20:47.675,22.08,False
PRD2000-260311024-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 16:20:49.804,2026-03-11 16:24:29.280,219.476,False
PRD2000-260311024-0001,PRD2000,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 16:41:01.521,2026-03-11 16:41:23.020,21.499,False
PRD2000-260311024-0001,PRD2000,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,2026-03-11 16:44:33.749,2026-03-11 16:45:05.602,31.853,False
PRD2000-260311024-0001,PRD2000,EQ08,A6_TESLA,A6 드릴 및 TAP - 테슬라,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 16:47:05.486,2026-03-11 16:47:35.335,29.849,False
PRD2000-260311024-0001,PRD2000,EQ10,A7,A7 동리벳_인서트압입,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 16:54:57.289,2026-03-11 16:55:31.256,33.967,False
PRD2000-260311024-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ11,A8,A8 핸들_룸미러 조립 공정,2026-03-11 16:56:35.095,2026-03-11 16:57:25.955,50.86,False
PRD2000-260311024-0001,PRD2000,EQ11,A8,A8 핸들_룸미러 조립 공정,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,2026-03-11 16:58:10.201,2026-03-11 16:58:30.432,20.231,False
PRD2000-260311024-0001,PRD2000,EQ12,A9_2,A9-2 코어검사-혼조립_외관검사,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 17:01:26.894,2026-03-11 17:06:39.412,312.518,False
PRD2000-260311024-0001,PRD2000,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 17:08:08.055,2026-03-11 19:16:27.015,7698.96,False
PRD2000-260311024-0001,PRD2000,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-11 19:18:40.237,2026-03-11 19:19:21.984,41.747,False
PRD2000-260311026-0001,PRD2000,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 16:18:28.694,2026-03-11 16:21:20.691,171.997,False
PRD2000-260311026-0001,PRD2000,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 16:22:45.396,2026-03-11 16:22:58.822,13.426,False
PRD2000-260311026-0001,PRD2000,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 16:23:38.553,2026-03-11 16:24:03.377,24.824,False
PRD2000-260311026-0001,PRD2000,EQ04,A2,A2 수입 검사,EQ06,A4,A4 사상제거 & 레이저마킹 CELL,2026-03-11 16:24:05.511,2026-03-11 16:29:01.913,296.402,False
